point,velocity
2386,-6.327881661829788
2387,-8.341266634305827
2388,-6.070447271712468
2389,-8.405142065517188
2390,-7.445360746351176
2391,-2.1051504234329004
2392,-3.350694739599745
2393,1.285896486070997
2394,2.6781118449194956
2395,-9.70305963208814
2396,-9.065918848991483
2397,-9.61418526813334
2398,-9.301738420142367
2399,-7.008229374625653
2400,-8.684918032520493
2401,0.08318601849835576
2402,0.4880426602473366
2403,1.8294261294649554
2404,1.483510706802161
2405,0.6356967533626162
2406,-9.234929109613391
2407,-9.926686227911691
2408,-5.843131665530246
2409,-0.7364645452214093
2410,-0.6044605762791133
2411,-0.19855485605721082
2412,-3.1194848578869117
2413,-7.027469659346663
2414,-9.80667651499771
2415,-5.7802522853437495
2416,-6.475077485320471
2417,-7.989513207074069
2418,-7.177711600774017
2419,-2.820324719448994
2420,-5.3643192343020845
2421,-3.1916485104491117
2422,-11.447917118786506
2423,-3.1174813976737
2424,-3.4057705258869087
2425,-3.7302897084990123
2426,-4.417489647886424
2427,-5.121779358689698
2428,-3.0847602966499075
2429,-2.0323746988517644
2430,-1.543625109757315
2431,-1.3843402976258945
2432,-0.6333691316590169
2433,-1.5543490318035815
2434,-1.3116661739543736
2435,-2.0970325114154225
2436,-2.6477133486970117
2437,-5.223633828750408
2438,-4.609720449059937
2439,-3.8960374045773767
2440,-4.153458293422418
2441,-1.902480553247843
2442,-1.908946713014627
2443,-8.013778067139715
2444,-5.438710794348866
2445,-3.2337616631090467
2446,-5.182033601317161
2447,-2.294425966709797
2448,-1.7131493394210298
2449,-5.683101374301215
2450,-6.958505145033793
2451,-4.685373537275145
2452,-7.369898990372211
2453,-7.223792516256057
2454,-6.127917021645169
2455,-1.6535200531138898
2456,-2.9836346906522775
2457,-4.179455184360829
2458,-7.782367504792449
2459,-9.940247230772437
2460,-8.625673887194791
2461,-8.994114064527928
2462,-7.36294496139535
2463,-7.327984694525015
2464,-6.799573616283839
2465,-5.570668253781767
2466,-3.8526275436886976
2467,-9.999787994558453
2468,-10.41809119790902
2469,-7.991905397825081
2470,-8.303544840990352
2471,-10.205142391383156
2472,-9.607875336021035
2473,-9.613479529175873
2474,-9.163981492843734
2475,-9.244595832050589
2476,-8.44498584945114
2477,-5.819436393138618
2478,-8.837667450099227
2479,-5.8189866804186305
2480,-9.886440898461684
2481,-10.349484631415985
2482,-10.180646551109449
2483,-9.887255925825972
2484,-10.28847724084922
2485,-10.104764286464501
2486,-10.280639170230197
2487,-8.553409263461678
2488,-4.736996941061571
2489,-7.191746624412826
2490,-7.723999936832973
2491,-8.130060697119838
2492,-10.109603106705011
2493,-10.900215609382943
2494,-11.07462687752526
2495,-9.561093810364321
2496,-9.827268951398198
2497,-7.150107346529931
2498,-3.8629922883822756
2499,-3.2931579349203726
2500,-10.096658014812247
2501,-10.657387239162942
2502,-11.570831196925823
2503,-9.791395445041776
2504,-10.97782577143822
2505,-12.60200793292413
2506,-11.999834421227176
2507,-11.048179835574436
2508,-8.478341854640618
2509,-4.143593874317446
2510,-2.9392306636518106
2511,-8.945234510393476
2512,-8.699520223205555
2513,-10.539105996709612
2514,-9.765041543563706
2515,-5.84806610020136
2516,-12.792480798157815
2517,-12.176382311640635
2518,-14.580958750929172
2519,-12.224290965485489
2520,-6.853698477417265
2521,-6.796574551241878
2522,-2.1197822433172417
2523,-7.2880431539936685
2524,-8.428795412270166
2525,-9.820175981920814
2526,-8.825131243091644
2527,-12.778353471711672
2528,-12.147760012538992
2529,-11.281155913480415
2530,-14.849789536732692
2531,-14.267108519744681
2532,-14.626423665717747
2533,-7.5814645556041045
2534,-6.552433406586405
2535,-5.537220917450018
2536,-6.714741057870206
2537,-10.317368570398466
2538,-11.627149046762668
2539,-12.072149969980865
2540,-12.736424344127341
2541,-10.447349594192024
2542,-16.539146743545217
2543,-10.748754653849385
2544,-13.848361914445551
2545,-2.2377850245283484
2546,-5.326135105611832
2547,-4.823935063848203
2548,-3.563803715407351
2549,-5.028427416419751
2550,-6.354715849547513
2551,-7.661985778818456
2552,-10.186230173839013
2553,-11.066085933298982
2554,-13.254047861340705
2555,-15.305513693039385
2556,-16.557299040317535
2557,-12.573331956185477
2558,-3.3571355424266547
2559,-6.2048826060491304
2560,-4.975615002783647
2561,-4.388939799773265
2562,-6.998977334226688
2563,-6.8009256305206875
2564,-8.625724859457689
2565,-9.683968971928596
2566,-12.85601622976113
2567,-15.098772136740347
2568,-4.783883354460848
2569,-4.030273710686179
2570,-3.755370349333211
2571,-3.5745721395656758
2572,-4.579008737265225
2573,-5.028520489480196
2574,-5.193341059218926
2575,-5.644865041190124
2576,-7.192142565888177
2577,-7.9126061357135455
2578,-9.088591418321283
2579,-10.684701111233109
2580,-6.729634897230496
2581,-5.174507704321949
2582,-8.163993479133943
2583,-7.376453563711935
2584,-3.452377971675251
2585,-4.536601967060705
2586,-4.8559203678909615
2587,-5.42707015699751
2588,-6.028091384728773
2589,-4.0465089915998
2590,-5.06539932557781
2591,-3.4502640676336687
2592,-6.170181398798802
2593,-5.219681736318122
2594,-6.961068526103684
2595,-1.4958763619085298
2596,-2.779414945471698
2597,-3.5906251762409553
2598,-5.430790735468697
2599,-5.822106446106155
2600,-6.80217717776175
2601,-7.427415529067748
2602,-6.080174329633967
2603,-6.973626394590955
2604,-9.581998518813242
2605,-4.654872007418832
2606,-3.2237689425910596
2607,-2.302684323765186
2608,-1.3745252679341649
2609,-1.0832218286448854
2610,-1.430457645721624
2611,-3.5340452721527935
2612,-4.484471907863206
2613,-6.722084466944855
2614,-6.88428592515881
2615,-2.8934436906595398
2616,-4.659268695105548
2617,-7.214424274536868
2618,-7.379676606353216
2619,-2.431406110612755
2620,-1.8231704985877977
2621,-3.8762306711273498
2622,-3.2267126851676773
2623,-3.457593617382571
2624,-1.7714472465141693
2625,-3.0993437614234467
2626,-2.413299931521709
2627,-3.2470023809916553
2628,-4.169260381780971
2629,-5.937837376746224
2630,-3.097787905728582
2631,-5.379765208856259
2632,-5.660364178541194
2633,-7.6648529027500585
2634,-2.8190124346437324
2635,-4.232475487042823
2636,-4.190226471739682
2637,-3.24565614319235
2638,-1.683058013654265
2639,-3.8958755435655616
2640,-1.9954459305697687
2641,-2.2393512221100127
2642,-3.981895480600694
2643,-2.7657829095790216
2644,-3.607992307903659
2645,-4.999854568418749
2646,-6.126351203887406
2647,-5.817191823489915
2648,-8.03966352245797
2649,-6.686343345303078
2650,-0.8988701902835905
2651,-1.1627292929380753
2652,-3.5110231692412417
2653,-4.111966567832666
2654,-4.130874218354279
2655,-2.326673919661125
2656,-4.553650576614324
2657,-3.4804374055502736
2658,-4.988467522976856
2659,-3.9668049804749184
2660,-4.28628275443506
2661,-4.200047362043736
2662,-4.825020785759331
2663,-6.942772537293878
2664,-7.654561098674342
2665,-3.0607163723738235
2666,-0.8025018012896828
2667,0.6443868877312005
2668,-0.5153132436263056
2669,-2.532843263219765
2670,-2.7170692630174216
2671,-2.8273149523870287
2672,-5.961553864652442
2673,-6.250236789050915
2674,-6.071824333869456
2675,-6.43952378592654
2676,-6.836027157949409
2677,-7.499668134808589
2678,-8.835117010890826
2679,-4.8353070735427055
2680,-4.309151530709069
2681,-2.081083454795648
2682,-0.6891167508083486
2683,0.04963768201153693
2684,-0.18840794328872718
2685,-7.059160136364094
2686,-9.758925709681959
2687,-6.447770406897795
2688,-6.796317670967066
2689,-4.942833296261245
2690,-4.902904860382195
2691,-3.1714252042037754
2692,-3.9949536079704187
2693,-5.21493707287399
2694,-4.764992575598302
2695,-2.5869020097876496
2696,-2.9987168773742123
2697,-9.487659391727968
2698,-6.8386587937522885
2699,-5.361248476916551
2700,-7.101704860575432
2701,-0.8293755236450543
2702,-1.0213373993301769
2703,-2.1793020182503455
2704,-1.7164342462771318
2705,-1.0185539917337132
2706,-2.186636830410774
2707,-5.543496134300298
2708,-4.8099373049915535
2709,-7.679942291967386
2710,-6.6889852598192014
2711,-6.233393213436797
2712,-7.7379147398499
2713,0.04736855165897681
2714,-0.5259312373172382
2715,0.11670259103203634
2716,0.8019735227611429
2717,-0.223044237588153
2718,0.4349855329412664
2719,-0.5903364875603346
2720,-2.8320985927353695
2721,-6.432807547952323
2722,-4.690038431053562
2723,-6.437070298373301
2724,-9.912522885102204
2725,-9.17700041975297
2726,-0.7178922807439364
2727,-0.3273025335620657
2728,-0.6074988028166676
2729,-0.10494202868284559
2730,-0.9159855641656091
2731,-0.7804886402974931
2732,-1.7879267665106782
2733,-1.3129423343222908
2734,-1.2046623071168954
2735,-3.4735224238823457
2736,-5.956406709745455
2737,-6.239605657932922
2738,-8.48888117299175
2739,-8.723636948627478
2740,-1.93276639582231
2741,-1.2214853470608273
2742,-1.0643605300335273
2743,-0.9557655305297114
2744,-1.3943959453173587
2745,-1.3027899517545358
2746,-2.0167152645673916
2747,-1.2727979662405509
2748,-2.632556182551979
2749,-2.637079944343075
2750,-6.821744590653113
2751,-7.053687998374138
2752,-9.779252657796263
2753,-7.564565328114035
2754,-5.896790604464906
2755,-3.8322594282412257
2756,-3.2946010291640633
2757,-2.348728047630376
2758,-1.9660811089605814
2759,-2.0767609410925068
2760,-1.3856735237130609
2761,-0.4803106321632238
2762,-6.159461093542674
2763,-6.862853656713437
2764,-5.6544956672380815
2765,-5.342080255902409
2766,-7.76085146247721
2767,-7.406557603184254
2768,-7.656677476965828
2769,-6.5093624327864905
2770,-4.7658854628999965
2771,-3.101867649429361
2772,-2.329847944202556
2773,-2.909109097694363
2774,-1.1116570088181756
2775,-12.3047505838025
2776,-6.082043135159558
2777,-7.136328703615056
2778,-10.02984301401633
2779,-7.226629544399315
2780,-8.05289128353183
2781,-9.532414195216166
2782,-7.884228415654967
2783,-8.811602516887282
2784,-7.284655428931562
2785,-6.964238731451214
2786,-6.612052996744022
2787,-2.8908182047525814
2788,-2.031295560211964
2789,-7.980630276042078
2790,-7.479874063318423
2791,-8.180687993439376
2792,-9.096009963623207
2793,-10.776661755925605
2794,-5.436480493927923
2795,-6.422943627465653
2796,-6.187306555621552
2797,-7.647381531653046
2798,-8.273942018315
2799,-8.169629199608769
2800,-8.386697202540978
2801,-8.653905095015734
2802,-9.820027919288291
2803,-8.869306049473547
2804,-10.131471819944876
2805,-12.577496934466344
2806,-11.183892085718933
2807,-6.026208893322826
2808,-3.6906962851153735
2809,-4.815805892790094
2810,-4.761022991262313
2811,-6.291508904207011
2812,-8.140602690902607
2813,-6.855910171417418
2814,-7.798799883893599
2815,-10.37035008531478
2816,-10.034487928280306
2817,-9.144477617802918
2818,-9.298257660263685
2819,-10.398215461946846
2820,-2.1722672319620595
2821,-1.1077430027791324
2822,-3.1639368133541756
2823,-5.47079562351452
2824,-7.500103898575084
2825,-8.236830444802937
2826,-8.563723101615444
2827,-8.68904671372342
2828,-8.59669286131373
2829,-9.645247425232533
2830,-10.085019065330567
2831,-10.072705318869984
2832,-2.7181784997542793
2833,-1.6578568044276958
2834,-2.9425459406024723
2835,-3.7270507087569107
2836,-7.375091666730776
2837,-8.117709419608511
2838,-10.145063111619171
2839,-9.350739509381697
2840,-8.78828451663784
2841,-7.883433632135837
2842,-8.664218709978892
2843,-11.856380884303416
2844,-5.789697175372323
2845,-5.723251517692773
2846,-7.321072661163035
2847,-7.22941835754809
2848,-8.24085843404471
2849,-7.954980966226732
2850,-8.316571527798546
2851,-10.343975895640193
2852,-10.036972481060742
2853,-8.21920949006595
2854,-5.113627729072672
2855,-7.440855723131671
2856,-8.5191586504166
2857,-8.72236695688682
2858,-9.531443845372968
2859,-8.793919206123581
2860,-8.610919441448818
2861,-12.625959929803473
2862,-10.12510909831978
2863,-12.301255918789531
2864,-10.608187937662096
2865,-7.32971248030318
2866,-5.709087080722512
2867,-6.684544202541325
2868,-6.988478699977201
2869,-6.581450200610158
2870,-5.598739924649425
2871,-10.15587915841866
2872,-12.220535269830567
2873,-11.534981090595485
2874,-9.698495042248258
2875,-6.446671905339666
2876,-7.076517232319884
2877,-4.484992107327376
2878,-5.96952002247029
2879,-5.951915261917516
2880,-6.408053768388287
2881,-4.223105892275355
2882,-10.002818618659997
2883,-11.490479625876016
2884,-10.513461825957311
2885,-8.082019179538058
2886,-6.521747151650226
2887,-5.134510113117561
2888,-2.823206651568544
2889,-2.0309555040796967
2890,-3.622902297841936
2891,-7.102253195893695
2892,-10.32770928783277
2893,-11.130889240160691
2894,-12.136452851608208
2895,-9.322408497176227
2896,-7.573429648298348
2897,-7.166458972974526
2898,-7.338784212821126
2899,-2.428914941109059
2900,-1.8715577645552235
2901,-3.217533624613882
2902,-3.600129479081338
2903,-12.360511279053334
2904,-10.672380653963735
2905,-7.2448853181988255
2906,-10.77613151023969
2907,-9.650670970830948
2908,-7.5989694154349845
2909,-6.085831211929341
2910,-6.371946050951902
2911,-4.660514831565706
2912,-5.631016454831012
2913,-13.515352807295162
2914,-9.099674828377205
2915,-9.112574523587988
2916,-10.237203934900895
2917,-8.721924399933753
2918,-11.287797610668177
2919,-8.2461699068123
2920,-6.586619461184101
2921,-5.2612800800534325
2922,-5.588896613567831
2923,-7.410498648403239
2924,-11.825730809353438
2925,-9.698727507481845
2926,-12.85288165136064
2927,-10.535027870327948
2928,-7.6797900228762215
2929,-10.499048811455577
2930,-12.118247965466951
2931,-10.841504538696709
2932,-8.103828595682572
2933,-7.064191601981389
2934,-11.391230853191773
2935,-10.868153568487429
2936,-13.627027260024796
2937,-8.747513749999799
2938,-4.999995928653231
2939,-11.94759886448737
2940,-7.48765635999446
2941,-8.177760089661597
2942,-12.967521516242256
2943,-9.08454576013018
2944,-8.312481716687309
2945,-5.896622958029175
2946,-10.719333266713965
2947,-13.609069900018106
2948,-11.255218622982788
2949,-11.429900283305134
2950,-10.838773393503432
2951,-10.638122844795216
2952,-9.643936014666563
2953,-9.734107191685514
2954,-11.636776722672666
2955,-9.269371830835935
2956,-8.111308335482889
2957,-10.729628320854289
2958,-10.222632149194146
2959,-10.654418977574407
2960,-7.865563493044667
2961,-11.514907379432259
2962,-12.537068654803061
2963,-11.620874187796693
2964,-9.685499971951055
2965,-10.413762079883172
2966,-10.778300246599153
2967,-9.05812724343434
2968,-10.675628112408173
2969,-12.20334449584513
2970,-7.201914540289842
2971,-10.951170353306106
2972,-6.216543878974939
2973,-7.509018328391293
2974,-8.572826133587387
2975,-11.895240377355925
2976,-11.527940190803822
2977,-9.380907139012724
2978,-11.452296362807896
2979,-7.549225119475426
2980,-7.919951708352955
2981,-4.057840853127968
2982,-8.831497558981656
2983,-6.6774658857137625
2984,-7.257072991859557
2985,-8.233743640374794
2986,-9.381453641533463
2987,-11.76138712230703
2988,-10.390208098050925
2989,-7.847856250555633
2990,-6.388680181225598
2991,-7.076736783322544
2992,-11.859219374525386
2993,-6.213848503127865
2994,-8.011218852303708
2995,-6.789566150604291
2996,-6.145447669985763
2997,-7.684242228467646
2998,-9.131881476782107
2999,-11.397108014089355
3000,-10.454984163100265
3001,-8.898880593829274
3002,-8.408899387036216
3003,-7.590004164266582
3004,-6.633394703995183
3005,-7.989379538278122
3006,-7.438641272139043
3007,-6.623150080211523
3008,-7.892876598617791
3009,-8.749759859142936
3010,-8.212256910923072
3011,-5.3586947023456215
3012,-9.3523782920112
3013,-6.164670448263607
3014,-5.939576694547715
3015,-7.331704775140452
3016,-9.603028794259462
3017,-7.997727157240773
3018,-8.105347522977578
3019,-8.214994285643684
3020,-7.59130230979061
3021,-8.603952764435437
3022,-8.775084337321289
3023,-5.289233501691715
3024,-10.613997454707382
3025,-11.30681911756081
3026,-8.233098508913761
3027,-8.117413035991124
3028,-8.977967115499107
3029,-7.630689164937334
3030,-9.813313646810922
3031,-9.13162418911223
3032,-8.910117975381974
3033,-9.190965034810961
3034,-8.554823478186291
3035,-9.356840261185347
3036,-5.510625631881692
3037,-7.9346881267625315
3038,-7.1324157978015315
3039,-6.0157775182604585
3040,-8.151286608674846
3041,-8.089306424553037
3042,-9.119880434652966
3043,-9.448775829426706
3044,-4.6355499735335135
3045,-9.9819142721924
3046,-7.398489249776604
3047,-6.359946943033524
3048,-3.691702761372834
3049,-9.194085018828682
3050,-8.83682927305617
3051,-6.852371891387589
3052,-5.545088896723016
3053,-6.6636000720850515
3054,-8.513488471084095
3055,-10.466147835779662
3056,-10.62706773510922
3057,-5.06862623112764
3058,-5.8170095702139735
3059,-6.652229314706999
3060,-4.958115000483698
3061,-9.394496567365785
3062,-9.35157126511087
3063,-9.575916700969266
3064,-12.313418706724027
3065,-10.609059150032067
3066,-7.473873309520977
3067,-7.9989707099516645
3068,-7.323830903011805
3069,-6.656859470487361
3070,-5.861970119320251
3071,-4.077110711045274
3072,-2.58402752756538
3073,-5.837953953201532
3074,-9.177730380955843
3075,-8.11360681714268
3076,-8.883405747565208
3077,-8.567631477987725
3078,-9.324386501147314
3079,-8.93069224546734
3080,-10.393514508998152
3081,-8.842505155714168
3082,-10.07024071712832
3083,-8.684344059722253
3084,-7.329669190833965
3085,-7.801556272504262
3086,-8.731069994334447
3087,-6.605328852320714
3088,-8.436263570022128
3089,-10.694442352718356
3090,-12.702309671294145
3091,-10.71707064724509
3092,-4.783513198367148
3093,-6.859146708066746
3094,-8.084875396007817
3095,-8.4391021626292
3096,-8.491427037788984
3097,-9.237754353281826
3098,-7.740972557459091
3099,-6.371781067014084
3100,-8.888786742387868
3101,-11.089426022777417
3102,-9.640989517282879
3103,-10.464734845145099
3104,-9.278374657376116
3105,-7.363181625803833
3106,-6.58679839292523
3107,-12.317393299158944
3108,-9.061308237413632
3109,-7.755466734544822
3110,-5.599896904997673
3111,-8.870807706961036
3112,-6.047903041965956
3113,-7.078285775284588
3114,-7.380247962105673
3115,-5.779130338884726
3116,-7.550769537205964
3117,-9.058567590664712
3118,-9.843473167458537
3119,-7.7819682508967825
3120,-9.107045055747694
3121,-8.621618934943964
3122,-9.09071020018859
3123,-9.577288667670103
3124,-8.503263241125332
3125,-9.285253742650722
3126,-12.83764929974804
3127,-7.639777106644805
3128,-6.445079091646861
3129,-2.5521990514979898
3130,-1.3819481792963222
3131,-6.892190609765698
3132,-11.676545151499942
3133,-7.7052893117410886
3134,-9.157779375690373
3135,-7.59542684903869
3136,-5.381167365893331
3137,-6.196844598973034
3138,-7.801787094305606
3139,-8.736833343092998
3140,-7.894690997116591
3141,-8.866923513013248
3142,-7.670145278002915
3143,-7.192818097672105
3144,-9.043552747964307
3145,-7.419919104884949
3146,-5.63144203172836
3147,-2.4585768866616347
3148,-6.098538713695356
3149,-7.683941230592559
3150,-8.531934183157546
3151,-8.4959840916235
3152,-7.18468598503521
3153,-6.255862693562072
3154,-8.127093849712967
3155,-7.897104842529215
3156,-8.226754458112227
3157,-6.7320660645339006
3158,-8.175240194922752
3159,-8.038000994081612
3160,-10.485051768351122
3161,-10.455298357869255
3162,-8.919095546262053
3163,-7.280850805449616
3164,-7.35667640440584
3165,-5.806752968827898
3166,-8.908443659293743
3167,-8.897110412425276
3168,-6.116014479305514
3169,-6.881212343098176
3170,-7.516262586764779
3171,-6.463276079020625
3172,-6.389366875554191
3173,-7.748478912811324
3174,2.222812953441314
3175,3.632845608093355
3176,2.5891915020605394
3177,3.001310759506779
3178,3.755998942511115
3179,3.2465592511671977
3180,2.3148942321588004
3181,1.6271891330709416
3182,2.401513934238682
3183,3.491045402238055
3184,4.2098697165522365
3185,3.800439277862377
3186,4.39237204702901
3187,5.221377461352397
3188,3.639013990682452
3189,4.0406057831841045
3190,3.5177724176024294
3191,3.667241208387899
3192,2.906632716558562
3193,0.8087488900007251
3194,-1.6098108362166499
3195,1.3390239054092858
3196,1.6888535562805476
3197,1.8770738648202332
3198,-8.3931144570105
3199,-5.4116945341768155
3200,-6.609960830848084
3201,-8.783340096173287
3202,-6.960160434628721
3203,-7.8451311503719525
3204,-8.212863279522299
3205,-9.39390040860049
3206,-6.659355814806236
3207,-9.363033831037644
3208,-7.337023574756407
3209,-6.585505878464118
3210,-6.626150985965428
3211,2.9256266859485494
3212,2.9517285985387147
3213,3.135360883872504
3214,3.6713583823223415
3215,2.3728393831964283
3216,2.5479084837054593
3217,1.9334267878743618
3218,3.08393696313208
3219,3.3697170106890173
3220,3.171193955868547
3221,1.0821142068822074
3222,2.754501521314408
3223,4.486611413973516
3224,4.447865094323803
3225,4.89551216122329
3226,4.592488830833602
3227,3.6046689555384113
3228,2.9320602459432767
3229,3.8529654222694845
3230,4.583722148282316
3231,1.8672575384103167
3232,2.035235841116929
3233,1.9060304238000108
3234,0.8830243138005469
3235,1.1190228455197069
3236,1.7461595817408437
3237,2.1338608187979347
3238,0.8704144373499573
3239,-1.2902234109868527
3240,0.3361447165051385
3241,-1.8736083713240324
3242,-3.5035828487732723
3243,-3.240979088569887
3244,-8.44453424935202
3245,-6.570764562165215
3246,-7.127490686162
3247,-7.615272721861174
3248,-7.529630532350301
3249,-4.535748771952216
3250,-10.702704436431686
3251,-7.227181880665384
3252,-7.457190776039082
3253,-9.208419330591076
3254,-6.6603463454370635
3255,-4.796176736820266
3256,-8.498053886733283
3257,-9.078163345772344
3258,-8.614861535114345
3259,-9.475814327971143
3260,4.055371175257415
3261,3.735901217401204
3262,3.7940664061767384
3263,2.8702767195718817
3264,1.4204008134267347
3265,1.9639979073342682
3266,3.0725644068440494
3267,1.8812047830408525
3268,1.7337264889188135
3269,1.6620366346691011
3270,1.887171472985183
3271,2.1797761531843984
3272,1.817995093233386
3273,1.919949615741627
3274,2.1754071641445165
3275,3.5827416540366737
3276,5.142355807620195
3277,5.427737806701645
3278,4.603920555356027
3279,3.7902697444176012
3280,3.9857422149852284
3281,4.607955371649671
3282,2.001870272412737
3283,0.05404481125053258
3284,1.1268791657451294
3285,1.6330536533286926
3286,1.6986937403186284
3287,1.1225840310021977
3288,2.4556036768127893
3289,1.9601597863556923
3290,0.11801123014066829
3291,-1.6087334285250297
3292,-1.2296172632057827
3293,-2.147190916471415
3294,-0.18278512023784613
3295,-3.55604004686736
3296,-8.391577155862857
3297,-6.450138756913523
3298,-6.630278291771099
3299,-4.445567945023213
3300,-7.6557314295103485
3301,-8.625317627951322
3302,-3.707272974780727
3303,-6.062330241190819
3304,-8.136779700001263
3305,-6.682834349852236
3306,-5.631945805623604
3307,-8.467152739093102
3308,-5.482242428932686
3309,-7.784528515448399
3310,4.6585445287038585
3311,4.758952160223175
3312,4.722928930054072
3313,3.812039909988356
3314,2.485306971597785
3315,2.560659833516332
3316,2.172778597838841
3317,1.6796881383438016
3318,0.6020738100840374
3319,0.7935003183777232
3320,2.023859931810511
3321,3.0438403463906814
3322,2.3011213057541178
3323,2.7908902619538103
3324,1.884952812680234
3325,1.5174517296118901
3326,0.9332315065055636
3327,2.2546940318306468
3328,2.803058372752919
3329,4.718661220499918
3330,4.151818081832717
3331,3.8115838087671747
3332,3.9015587332005857
3333,2.8892198439413135
3334,2.2860904100275805
3335,2.4214146574119195
3336,1.227237670676687
3337,-0.21217839807170266
3338,0.8293927892015682
3339,1.3766315081360694
3340,2.3633927236814967
3341,2.0380093091532765
3342,2.0229506072452152
3343,1.222956276217781
3344,1.5745852864288452
3345,1.469057947459994
3346,0.5026573825696393
3347,-0.10513524300256157
3348,-1.4774259267129306
3349,-2.021713148110077
3350,-3.373825762795102
3351,-7.25917818466039
3352,-7.2324414300754825
3353,-6.088479192548324
3354,-4.137653517465477
3355,-3.2817010093225054
3356,-5.130875240506018
3357,-5.229381016441406
3358,-11.11610977360258
3359,-9.24611283625756
3360,-4.831177669562625
3361,-6.650140509797861
3362,-6.195198033307489
3363,-7.516434027970154
3364,5.21022351451041
3365,5.364545112402787
3366,4.833949977201105
3367,5.3033886708337175
3368,5.356151494653879
3369,4.548035439671031
3370,4.300342378254143
3371,3.6004515354673354
3372,2.0869917738785317
3373,1.331731041398179
3374,2.3502859392623585
3375,1.9401770867490085
3376,1.8960463791962838
3377,1.4315393598602186
3378,1.4168627976809218
3379,0.007157582042451611
3380,0.8313881612832039
3381,-2.8059417500731727
3382,-4.400782545612889
3383,-7.542334885970372
3384,-6.589478319814315
3385,-7.991940683558056
3386,-5.089806242739142
3387,-5.109863471272772
3388,-5.993222115819915
3389,-4.842386859044054
3390,-8.013750538178359
3391,-7.796946240719458
3392,-7.1703342952660325
3393,-5.16440473073112
3394,2.5923254371997255
3395,2.2738616260791455
3396,2.345513506873671
3397,2.6081354705143402
3398,3.1651651933931038
3399,3.932401629789725
3400,3.9618883871931683
3401,4.958817446807075
3402,5.772497083749016
3403,5.896856827202213
3404,5.482193470961762
3405,4.83673165519129
3406,5.236471173490101
3407,4.895111083199278
3408,4.124020934376665
3409,2.6753786320450175
3410,2.2381099710805894
3411,2.6129279983509486
3412,0.3421020494649473
3413,-0.33285822847702745
3414,-2.5997363732019254
3415,-3.27112293838874
3416,-5.217859207305373
3417,-5.80504333705294
3418,-6.034514437650438
3419,-5.773529091603412
3420,-8.393663230325895
3421,-7.20766477653985
3422,-6.217006590135246
3423,-5.4020558676299775
3424,2.155623449966448
3425,3.130599339050469
3426,2.7284710489268944
3427,2.883117862702979
3428,3.8977707002542443
3429,4.297143443467102
3430,5.385942827900664
3431,5.207476304897504
3432,4.488275552892454
3433,5.340191011672959
3434,6.140909426988517
3435,6.606293677877238
3436,6.079343256070744
3437,5.333122492462035
3438,5.04739301868492
3439,4.983142376988422
3440,5.065987735730293
3441,4.950854460059346
3442,5.5805869701083575
3443,-0.3765072037127602
3444,-1.6457157395165423
3445,-3.2928907430255476
3446,-5.2323741403388615
3447,-2.153878213117221
3448,-4.339752749169669
3449,-3.239034709802448
3450,-4.20859505155749
3451,-4.515479815304194
3452,-5.074043180042524
3453,-5.203926470770317
3454,-5.687087255746479
3455,0.9712663960222718
3456,2.8163180000153285
3457,3.516421061357661
3458,3.2218935274193514
3459,4.963275674828724
3460,5.136836272912892
3461,4.893106669487889
3462,5.74950920484361
3463,6.283971960587491
3464,6.041663467442448
3465,5.71610350806685
3466,6.128697049053138
3467,6.638326505436929
3468,5.86406557450494
3469,-0.6100749590419668
3470,-1.172338250894981
3471,-3.0413216826415397
3472,-4.153891110506496
3473,-5.8217526222522835
3474,-5.204974104132313
3475,-4.2014168731228
3476,-1.3906405058335858
3477,-1.0897323847742184
3478,-3.1963103099849284
3479,-3.3723586341849825
3480,-2.957788453827487
3481,-3.198423221975485
3482,1.4905332891806802
3483,2.433679772310645
3484,2.7798327984224223
3485,4.012543245603141
3486,4.961686365079542
3487,4.430425810544097
3488,4.861172935118953
3489,6.023105686479452
3490,6.381633806376079
3491,6.260570788975408
3492,6.2048314876294555
3493,6.959750459793387
3494,-1.3080317909790262
3495,-3.078105341886383
3496,-2.90310625949065
3497,-5.987693868595067
3498,-2.595610189959293
3499,-6.78116390277231
3500,-7.265404156957389
3501,-5.076797087745013
3502,-4.404125305636724
3503,-2.6511130637920357
3504,-1.5297377682670155
3505,0.74120025221613
3506,0.34004878699084523
3507,1.9838556645148462
3508,2.5308346705633884
3509,2.304604222699013
3510,3.8319947775296286
3511,4.349798064818937
3512,5.5875459275385335
3513,6.004412484057153
3514,5.98990713621421
3515,-1.6482015818927742
3516,-2.268335419555723
3517,-4.785541636545216
3518,-4.362402124863116
3519,-8.32022024671209
3520,-7.175823190057643
3521,-3.49164788378321
3522,-4.394103061537378
3523,-3.42486114117528
3524,-2.3986351075318595
3525,-2.170849732237521
3526,-2.535171932145057
3527,1.8283618627792873
3528,1.0906979586895114
3529,2.4874295807589695
3530,2.942091731236512
3531,3.340082912849153
3532,4.458497353151031
3533,5.3072241988777185
3534,5.987175022471493
3535,-2.543899139427061
3536,-3.370645210919784
3537,-3.0964712428801175
3538,-5.105448962234981
3539,-6.348798676270321
3540,-9.501627242304755
3541,-8.434695674439203
3542,-7.653287010867429
3543,-5.860697037919171
3544,-5.871898105814315
3545,-3.7770921485654463
